Date,Post Type,Content,Video Thumbnail,Image,Like,Retweet,Reply
2014-12-15T05:30:28.000Z,text,スタッフ：校内放送がアップされていますにゃ♪エコ女放送部へGOですにゃ～！！,,,27,16,2
2014-12-14T13:48:47.000Z,text,ゆい：見れたー(*´∇｀*)流れ星ー♪クジクジクジ！（笑）,,,89,50,42
2014-12-14T10:10:02.000Z,text,ゆい：せっかく遠くに来たし、流星群見たい(((o(*ﾟ▽ﾟ*)o))),,,80,36,39
2014-12-13T12:21:36.000Z,text,ゆい：ちょっと遠くに来ました！そしたら星がきれい！(*´∇｀*)よく見える！,,,81,38,49
2014-12-12T11:08:12.000Z,text,ゆい：おやつにたまごボーロ♪(*´∇｀*),,,79,40,32
2014-12-11T09:20:27.000Z,image,"ゆい：良かったよー！ RT : そして通常盤です〜！！！！
これもまたイイ感じです！(゜∀゜♡)",,https://pbs.twimg.com/media/B4kED5iCAAAVDzh?format=jpg&name=small,132,95,16
2014-12-11T09:20:00.000Z,image,"ゆい：やったよー！ RT : BLUE盤はちょっと世界を俯瞰で見ているほっちゃん♡お城などで撮影しました！
写真集もジャケ写と同じイメージで撮影されているので、RED、BLUEで内容が異なります",,https://pbs.twimg.com/media/B4kDp1qCMAEK-MQ?format=jpg&name=small,129,97,9
2014-12-11T09:19:29.000Z,image,"ゆい：出来たよー！ RT : ジャケット写真はこちら（σ・∀・）σ 
イングリッシュガーデンや田園風景でたたずむほっちゃん♡ホァー！",,https://pbs.twimg.com/media/B4kCx_bCYAAiwUk?format=jpg&name=small,132,88,11
2014-12-11T09:19:03.000Z,image,"ゆい：良いとこだった…(*´∇｀*) RT : こちらアーティスト写真②!!(゜∀゜)
イングリッシュガーデンです‼︎",,https://pbs.twimg.com/media/B4kCKxuCQAAsBbS?format=jpg&name=small,145,92,8
2014-12-11T09:18:27.000Z,image,ゆい：おお！ RT : 1/7発売「ワールドエンドの庭」アーティスト写真、ジャケット写真公開です！イギリスロケしたあれですよ～(｀・ω・´) まずはアーティスト写真！,,https://pbs.twimg.com/media/B4kB4brCIAA9bEI?format=jpg&name=small,151,89,12
2014-12-11T08:31:28.000Z,text,ゆい：こ、これは！お湯のペットボトル？！(｀ﾛ´;),,,54,32,24
2014-12-11T05:34:12.000Z,text,スタッフ：ほっちゃん出演情報にゃう！サウンドドラマCD「ファタモルガーナの館」にマリーア・カンパネッラ役でほっちゃんの出演が決定しました！詳しくはこちらをご覧くださいにゃ～♪  ,,,30,22,3
2014-12-10T12:15:44.000Z,text,ゆい：ぎゃー！アルバム発売がせまっております！(｀ﾛ´;)出来たの？出来たの？？,,,89,49,46
2014-12-10T01:02:15.000Z,text,ゆい：ねむ…い…(｡-_-｡),,,66,35,35
2014-12-09T16:18:53.000Z,text,ゆい：ドラクエちょっとやりたくなってきた！(((o(*ﾟ▽ﾟ*)o))),,,69,40,38
2014-12-09T08:13:08.000Z,text,ゆい：朝、思いっきり寝坊したなぁ〜間に合いましたけどσ(^_^;),,,70,35,41
2014-12-08T11:35:36.000Z,text,ゆい：シンガポールから無事帰宅〜(*´∇｀*)ふぁ〜♪,,,102,56,93
2014-12-07T06:46:18.000Z,text,ゆい：大雨遭遇中！,,,63,32,36
2014-12-05T18:12:54.000Z,text,"ゆい：う、うん。出てたね…σ(^_^;)とりあえず、お疲れ様〜♪ RT : シンガポールトチュウケイツナイデ
ウタッチャッタ！",,,50,30,13
2014-12-05T18:11:45.000Z,text,ゆい：無事、シンガポールでのライブが終わりました〜♪(*´∇｀*)シンガポールにも劇団ほりえのみなさまがいて、安心して出来ました（笑）来て下さったみなさま、ありがとうございます！,,,99,71,35
2014-12-05T09:42:46.000Z,text, スタッフ：徒歩でですか？今からだと間に合わないような…,,,21,10,4
2014-12-05T05:45:52.000Z,text,ゆい：ごはんいっぱい食べました♪(*´∇｀*)さ〜て、そろそろ寝よう〜♪,,,61,34,35
2014-12-05T03:01:05.000Z,text,スタッフ：必見にゃ！ RT : おはようございます！1月7日発売ニューアルバム「ワールドエンドの庭」法人別オリジナル特典の絵柄をアップしました！一足お先にアルバムの雰囲気が伝わるかと思います(*´ω｀*) ,,,41,45,5
2014-12-04T10:06:04.000Z,text,ゆい：ふわぁ〜( ´θ｀)ノ,,,65,37,50
2014-12-03T09:28:38.000Z,text,ゆい：なんと！秘密から３年もたってるんですって！３年ぶりのオリジナルアルバムなんですって！ビックリ！２年くらいだと思ってましたわ…(｀ﾛ´;),,,106,98,47
2014-12-03T09:23:50.000Z,text,ゆい：さーて！アルバム作りも大詰めですぞ(｀･ω･´),,,71,43,37
2014-12-02T15:38:55.000Z,text,ゆい：あ！充電忘れていましたけど１%のままでした（笑）電源さしたら、いっきに３８%に♪さては１%は仮の姿だな(｀･ω･´),,,78,46,42
2014-12-02T13:49:58.000Z,text,ゆい：またまた１%(｀ﾛ´;)ひー！でももうすぐ家！ギリギリのファイ！,,,92,45,37
2014-12-01T12:29:51.000Z,text,ゆい：充電借りました(´･_･`)これからラーメンだー！うおおおー！,,,67,35,40
2014-12-01T07:51:50.000Z,text,ゆい：はっ！iPhone残り１%だー！(｀ﾛ´;)どどどうしよう？,,,61,31,33
2014-12-01T07:51:09.000Z,text,ゆい：でーす♪(*´∇｀*) RT : スタッフ：お昼の校内放送がアップされていますにゃ♪午後もがんばるにゃ～ヽ(*´▽)ノ,,,35,15,4
